7,,
23,,
19,,
84,,
33,,
19,,
46,,
22,,
13,,
17,,
2,,
13,,
15,,
13,,
32,,
23,,
28,,
32,,
14,,
5,,
76,,
32,,
35,,
33,,
26,,
48,,
19,,
57,,
27,,
30,,
7,,
24,,
22,,
12,,
30,,
29,,
40,,
34,,
16,,
65,,
18,,
30,,
26,,
8,,
62,,
8,,
46,,
41,,
54,,
38,,
20,,
9,,
26,,
26,,
13,,
16,,
38,,
15,,
19,,
52,,
39,,
46,,
30,,
25,,
21,,
18,,
25,,
9,,
46,,
26,,
52,,
42,,
39,,
24,,
110,,
14,,
74,,
45,,
22,,
30,,
70,,
78,,
53,,
19,,
105,,
75,,
114,,
89,,
67,,
43,,
44,,
36,,
47,,
37,,
46,,
71,,
146,,
43,,
109,,
91,,
35,,
88,,
50,,
51,,
27,,
43,,
91,,
21,,
29,,
57,,
83,,
200,,
129,,
70,,
32,,
73,,
40,,
30,,
36,,
49,,
44,,
27,,
67,,
61,,
45,,
8,,
46,,
23,,
15,,
8,,
25,,
56,,
9,,
68,,
24,,
22,,
9,,
56,,
27,,
51,,
24,,
63,,
25,,
18,,
19,,
21,,
21,,
13,,
50,,
26,,
14,,
12,,
23,,
13,,
12,,
40,,
22,,
117,,
23,,
18,,
104,,
27,,
30,,
35,,
24,,
13,,
15,,
28,,
8,,
55,,
11,,
62,,
29,,
27,,
39,,
37,,
34,,
34,,
20,,
49,,
19,,
45,,
12,,
35,,
8,,
75,,
9,,
24,,
14,,
9,,
52,,
14,,
52,,
3,,
9,,
18,,
19,,
28,,
64,,
21,,
67,,
24,,
61,,
47,,
47,,
79,,
69,,
40,,
29,,
37,,
84,,
61,,
51,,
33,,
16,,
11,,
59,,
11,,
33,,
65,,
9,,
11,,
12,,
16,,
73,,
7,,
63,,
34,,
34,,
14,,
10,,
37,,
70,,
42,,
7,,
72,,
25,,
62,,
8,,
19,,
58,,
28,,
24,,
25,,
12,,
14,,
91,,
61,,
15,,
27,,
25,,
69,,
20,,
25,,
47,,
113,,
35,,
30,,
25,,
14,,
56,,
39,,
13,,
55,,
8,,
37,,
9,,
31,,
13,,
55,,
27,,
109,,
15,,
14,,
30,,
34,,
8,,
11,,
34,,
93,,
67,,
57,,
74,,
66,,
116,,
144,,
76,,
62,,
75,,
57,,
84,,
48,,
13,,
66,,
10,,
50,,
31,,
20,,
10,,
9,,
21,,
51,,
28,,
19,,
34,,
33,,
38,,
7,,
51,,
25,,
45,,
39,,
78,,
67,,
23,,
24,,
36,,
51,,
34,,
36,,
49,,
29,,
22,,
53,,
18,,
16,,
67,,
71,,
38,,
24,,
18,,
95,,
29,,
41,,
45,,
27,,
62,,
91,,
86,,
72,,
66,,
27,,
10,,
32,,
32,,
30,,
2,,
25,,
25,,
75,,
46,,
51,,
19,,
36,,
8,,
37,,
19,,
80,,
5,,
25,,
12,,
30,,
21,,
33,,
72,,
35,,
29,,
30,,
31,,
28,,
42,,
26,,
23,,
15,,
27,,
57,,
73,,
78,,
21,,
18,,
24,,
29,,
56,,
67,,
55,,
45,,
11,,
30,,
14,,
20,,
41,,
31,,
39,,
26,,
23,,
74,,
2,,
18,,
18,,
8,,
28,,
7,,
34,,
17,,
50,,
52,,
49,,
31,,
35,,
37,,
4,,
14,,
33,,
25,,
24,,
7,,
36,,
30,,
13,,
20,,
2,,
20,,
17,,
36,,
14,,
19,,
32,,
35,,
15,,
24,,
18,,
40,,
50,,
11,,
48,,
45,,
17,,
96,,
24,,
15,,
36,,
61,,
68,,
28,,
68,,
49,,
47,,
29,,
16,,
38,,
34,,
9,,
8,,
11,,
56,,
16,,
21,,
75,,
47,,
80,,
29,,
26,,
68,,
12,,
54,,
27,,
56,,
38,,
25,,
13,,
22,,
10,,
20,,
10,,
21,,
16,,
14,,
54,,
81,,
92,,
27,,
20,,
14,,
46,,
6,,
35,,
8,,
3,,
8,,
30,,
25,,
28,,
47,,
29,,
20,,
8,,
51,,
24,,
41,,
54,,
116,,
103,,
102,,
90,,
22,,
42,,
51,,
51,,
23,,
47,,
102,,
122,,
52,,
109,,
23,,
47,,
77,,
22,,
40,,
57,,
48,,
49,,
5,,
15,,
31,,
21,,
51,,
36,,
24,,
52,,
21,,
36,,
18,,
45,,
32,,
20,,
26,,
16,,
22,,
14,,
30,,
9,,
19,,
34,,
24,,
35,,
39,,
13,,
7,,
24,,
66,,
9,,
20,,
42,,
82,,
61,,
28,,
75,,
90,,
60,,
93,,
84,,
57,,
78,,
68,,
64,,
120,,
47,,
67,,
53,,
46,,
92,,
71,,
48,,
26,,
62,,
19,,
95,,
36,,
16,,
7,,
9,,
26,,
34,,
59,,
22,,
73,,
59,,
40,,
105,,
86,,
137,,
111,,
69,,
121,,
102,,
83,,
69,,
74,,
18,,
61,,
101,,
195,,
114,,
86,,
73,,
58,,
91,,
77,,
148,,
75,,
110,,
60,,
68,,
134,,
140,,
85,,
103,,
67,,
105,,
122,,
151,,
40,,
86,,
61,,
56,,
31,,
79,,
105,,
88,,
66,,
77,,
63,,
78,,
61,,
116,,
26,,
65,,
50,,
50,,
38,,
76,,
64,,
75,,
106,,
52,,
47,,
23,,
39,,
34,,
22,,
53,,
11,,
39,,
27,,
18,,
9,,
40,,
104,,
66,,
9,,
60,,
67,,
69,,
105,,
38,,
73,,
98,,
99,,
98,,
125,,
42,,
71,,
46,,
79,,
153,,
23,,
80,,
74,,
64,,
28,,
57,,
91,,
60,,
81,,
83,,
139,,
57,,
66,,
64,,
51,,
123,,
72,,
37,,
78,,
91,,
50,,
42,,
122,,
37,,
47,,
67,,
32,,
95,,
78,,
87,,
28,,
127,,
20,,
75,,
47,,
31,,
40,,
38,,
81,,
45,,
105,,
105,,
44,,
53,,
16,,
50,,
50,,
70,,
43,,
17,,
72,,
39,,
35,,
28,,
69,,
24,,
27,,
8,,
37,,
12,,
15,,
19,,
46,,
15,,
18,,
49,,
20,,
33,,
46,,
17,,
29,,
28,,
45,,
77,,
14,,
32,,
31,,
41,,
71,,
21,,
8,,
19,,
26,,
24,,
46,,
16,,
83,,
10,,
66,,
12,,
20,,
13,,
13,,
20,,
54,,
77,,
37,,
128,,
35,,
30,,
40,,
18,,
1,,
58,,
56,,
14,,
24,,
48,,
14,,
20,,
18,,
138,,
12,,
52,,
42,,
47,,
10,,
31,,
13,,
14,,
33,,
41,,
31,,
16,,
45,,
27,,
44,,
7,,
18,,
12,,
44,,
67,,
7,,
94,,
26,,
33,,
61,,
35,,
15,,
27,,
29,,
100,,
25,,
20,,
18,,
68,,
38,,
45,,
40,,
16,,
21,,
50,,
67,,
25,,
39,,
79,,
39,,
20,,
62,,
33,,
31,,
75,,
7,,
55,,
14,,
76,,
30,,
25,,
7,,
30,,
50,,
23,,
34,,
73,,
49,,
33,,
9,,
95,,
20,,
57,,
46,,
14,,
26,,
20,,
43,,
28,,
62,,
52,,
110,,
115,,
135,,
115,,
149,,
129,,
77,,
25,,
36,,
40,,
146,,
55,,
14,,
50,,
62,,
50,,
34,,
44,,
43,,
98,,
75,,
138,,
107,,
61,,
47,,
86,,
70,,
37,,
6,,
7,,
66,,
21,,
35,,
56,,
105,,
35,,
33,,
51,,
30,,
26,,
47,,
58,,
40,,
33,,
57,,
71,,
27,,
19,,
36,,
22,,
16,,
27,,
16,,
30,,
60,,
18,,
13,,
37,,
137,,
68,,
23,,
2,,
29,,
2,,
52,,
9,,
37,,
61,,
24,,
36,,
67,,
41,,
71,,
56,,
66,,
96,,
54,,
25,,
14,,
30,,
8,,
33,,
23,,
78,,
46,,
27,,
170,,
13,,
22,,
27,,
60,,
56,,
85,,
17,,
15,,
71,,
46,,
56,,
30,,
47,,
24,,
42,,
45,,
34,,
59,,
31,,
37,,
61,,
16,,
30,,
23,,
62,,
51,,
43,,
36,,
24,,
31,,
31,,
59,,
74,,
39,,
73,,
17,,
51,,
40,,
53,,
8,,
20,,
14,,
15,,
43,,
24,,
14,,
13,,
13,,
14,,
25,,
49,,
24,,
76,,
80,,
9,,
41,,
24,,
28,,
32,,
54,,
9,,
28,,
11,,
16,,
21,,
28,,
122,,
121,,
9,,
62,,
25,,
24,,
24,,
14,,
8,,
14,,
14,,
47,,
7,,
46,,
17,,
13,,
42,,
61,,
11,,
25,,
20,,
14,,
77,,
42,,
40,,
20,,
5,,
23,,
29,,
13,,
20,,
12,,
29,,
38,,
77,,
14,,
13,,
9,,
39,,
78,,
60,,
34,,
69,,
25,,
40,,
45,,
17,,
14,,
82,,
20,,
46,,
7,,
9,,
13,,
57,,
19,,
36,,
34,,
109,,
24,,
49,,
30,,
15,,
20,,
37,,
36,,
18,,
50,,
56,,
17,,
14,,
60,,
30,,
13,,
20,,
71,,
18,,
23,,
7,,
33,,
34,,
12,,
16,,
66,,
50,,
19,,
19,,
19,,
13,,
30,,
19,,
24,,
68,,
26,,
27,,
19,,
71,,
16,,
9,,
17,,
20,,
31,,
18,,
56,,
19,,
43,,
9,,
62,,
71,,
27,,
20,,
50,,
68,,
28,,
122,,
33,,
25,,
40,,
16,,
24,,
70,,
15,,
29,,
20,,
95,,
13,,
28,,
33,,
29,,
43,,
29,,
35,,
15,,
18,,
50,,
20,,
48,,
31,,
9,,
9,,
51,,
21,,
45,,
29,,
62,,
14,,
90,,
34,,
30,,
20,,
23,,
13,,
37,,
9,,
30,,
34,,
63,,
52,,
9,,
146,,
45,,
18,,
30,,
92,,
74,,
49,,
77,,
96,,
202,,
108,,
143,,
107,,
50,,
161,,
43,,
125,,
81,,
132,,
78,,
87,,
115,,
68,,
52,,
119,,
32,,
89,,
96,,
108,,
76,,
353,,
86,,
120,,
77,,
127,,
132,,
42,,
69,,
87,,
107,,
53,,
62,,
37,,
54,,
60,,
133,,
17,,
33,,
65,,
48,,
73,,
80,,
47,,
46,,
73,,
60,,
23,,
52,,
37,,
85,,
54,,
90,,
66,,
50,,
53,,
88,,
58,,
39,,
77,,
85,,
82,,
100,,
35,,
119,,
35,,
7,,
5,,
46,,
20,,
116,,
29,,
7,,
21,,
55,,
55,,
32,,
54,,
30,,
13,,
34,,
71,,
37,,
20,,
48,,
20,,
31,,
35,,
77,,
23,,
52,,
18,,
31,,
52,,
30,,
41,,
48,,
53,,
35,,
8,,
24,,
33,,
35,,
8,,
24,,
23,,
46,,
36,,
14,,
20,,
63,,
31,,
67,,
44,,
21,,
51,,
62,,
57,,
25,,
30,,
33,,
21,,
23,,
26,,
62,,
18,,
8,,
79,,
40,,
63,,
55,,
96,,
82,,
72,,
49,,
71,,
16,,
46,,
33,,
76,,
44,,
67,,
94,,
24,,
28,,
71,,
37,,
36,,
20,,
16,,
9,,
24,,
13,,
24,,
19,,
30,,
75,,
41,,
46,,
36,,
91,,
69,,
50,,
3,,
24,,
14,,
18,,
22,,
79,,
24,,
20,,
30,,
25,,
35,,
46,,
24,,
25,,
28,,
50,,
31,,
12,,
56,,
56,,
26,,
31,,
18,,
20,,
30,,
52,,
15,,
19,,
26,,
14,,
40,,
21,,
23,,
78,,
23,,
55,,
25,,
21,,
25,,
60,,
41,,
47,,
16,,
57,,
14,,
99,,
53,,
38,,
12,,
38,,
21,,
8,,
53,,
8,,
29,,
9,,
26,,
41,,
75,,
20,,
47,,
17,,
38,,
34,,
15,,
41,,
10,,
40,,
42,,
52,,
28,,
9,,
34,,
24,,
37,,
56,,
27,,
15,,
88,,
35,,
42,,
72,,
112,,
25,,
89,,
60,,
3,,
96,,
37,,
24,,
21,,
36,,
58,,
81,,
29,,
60,,
43,,
92,,
21,,
11,,
97,,
11,,
18,,
9,,
37,,
46,,
26,,
91,,
113,,
97,,
92,,
74,,
152,,
125,,
174,,
49,,
57,,
66,,
74,,
68,,
22,,
28,,
21,,
14,,
28,,
24,,
27,,
49,,
23,,
57,,
75,,
13,,
29,,
14,,
13,,
38,,
25,,
26,,
63,,
13,,
34,,
55,,
63,,
19,,
90,,
51,,
13,,
39,,
18,,
49,,
13,,
29,,
41,,
20,,
59,,
46,,
28,,
50,,
88,,
34,,
41,,
53,,
81,,
32,,
50,,
66,,
29,,
18,,
28,,
68,,
8,,
14,,
24,,
46,,
53,,
30,,
32,,
31,,
32,,
28,,
53,,
51,,
131,,
103,,
30,,
63,,
93,,
35,,
36,,
53,,
159,,
43,,
76,,
70,,
82,,
105,,
57,,
23,,
27,,
26,,
70,,
67,,
26,,
96,,
44,,
26,,
75,,
139,,
75,,
42,,
126,,
100,,
90,,
69,,
26,,
74,,
50,,
127,,
108,,
21,,
68,,
86,,
24,,
66,,
73,,
26,,
48,,
52,,
100,,
144,,
81,,
66,,
50,,
57,,
127,,
58,,
145,,
55,,
15,,
32,,
